
$GPRMC,152939.200,A,3950.4711,N,10503.8584,W,41.46,269.00,141217,,,D*4E
$GPRMC,152939.400,A,3950.4711,N,10503.8613,W,41.50,269.19,141217,,,D*4A
$GPRMC,152939.600,A,3950.4711,N,10503.8644,W,41.55,269.24,141217,,,D*41
$GPRMC,152939.800,A,3950.4710,N,10503.8674,W,41.80,269.32,141217,,,D*42
$GPRMC,152940.000,A,3950.4710,N,10503.8704,W,41.86,269.29,141217,,,D*4E
$GPRMC,152940.200,A,3950.4710,N,10503.8734,W,41.93,269.24,141217,,,D*46
$GPRMC,152940.400,A,3950.4709,N,10503.8764,W,41.95,269.01,141217,,,D*4C
$GPRMC,152940.600,A,3950.4709,N,10503.8795,W,42.01,268.92,141217,,,D*45
$GPRMC,152940.800,A,3950.4708,N,10503.8825,W,42.04,268.79,141217,,,D*4E
$GPRMC,152941.000,A,3950.4708,N,10503.8855,W,42.06,268.72,141217,,,D*49
$GPRMC,152941.200,A,3950.4707,N,10503.8885,W,42.07,268.68,141217,,,D*43
$GPRMC,152941.400,A,3950.4706,N,10503.8916,W,42.11,268.54,141217,,,D*47
$GPRMC,152941.600,A,3950.4706,N,10503.8946,W,42.15,268.58,141217,,,D*48
$GPRMC,152941.800,A,3950.4705,N,10503.8977,W,42.32,268.78,141217,,,D*40
$GPRMC,152942.000,A,3950.4705,N,10503.9007,W,42.40,269.01,141217,,,D*4E
$GPRMC,152942.200,A,3950.4705,N,10503.9038,W,42.57,269.07,141217,,,D*40
$GPRMC,152942.400,A,3950.4704,N,10503.9069,W,42.76,269.14,141217,,,D*42
$GPRMC,152942.600,A,3950.4704,N,10503.9099,W,42.76,269.26,141217,,,D*4E
$GPRMC,152942.800,A,3950.4704,N,10503.9130,W,42.75,269.30,141217,,,D*46
$GPRMC,152943.000,A,3950.4704,N,10503.9161,W,42.73,269.36,141217,,,D*4B
$GPRMC,152943.200,A,3950.4704,N,10503.9191,W,42.72,269.51,141217,,,D*46
$GPRMC,152943.400,A,3950.4704,N,10503.9222,W,42.72,269.62,141217,,,D*4B
$GPRMC,152943.600,A,3950.4704,N,10503.9253,W,42.72,269.74,141217,,,D*48
$GPRMC,152943.800,A,3950.4704,N,10503.9283,W,42.74,269.63,141217,,,D*4B
$GPRMC,152944.000,A,3950.4704,N,10503.9313,W,42.75,269.74,141217,,,D*4B
$GPRMC,152944.200,A,3950.4704,N,10503.9344,W,42.76,269.85,141217,,,D*46
$GPRMC,152944.400,A,3950.4705,N,10503.9375,W,42.75,270.00,141217,,,D*45
$GPRMC,152944.600,A,3950.4705,N,10503.9405,W,42.70,270.34,141217,,,D*45
$GPRMC,152944.800,A,3950.4706,N,10503.9436,W,42.43,270.55,141217,,,D*4F
$GPRMC,152945.000,A,3950.4707,N,10503.9467,W,42.40,271.00,141217,,,D*41
$GPRMC,152945.200,A,3950.4708,N,10503.9497,W,42.21,271.31,141217,,,D*46
$GPRMC,152945.400,A,3950.4709,N,10503.9528,W,42.16,271.55,141217,,,D*42
$GPRMC,152945.600,A,3950.4710,N,10503.9558,W,41.92,271.76,141217,,,D*41
$GPRMC,152945.800,A,3950.4711,N,10503.9588,W,41.89,272.05,141217,,,D*4E
$GPRMC,152946.000,A,3950.4713,N,10503.9619,W,41.91,272.33,141217,,,D*40
$GPRMC,152946.200,A,3950.4714,N,10503.9649,W,41.92,272.38,141217,,,D*48
$GPRMC,152946.400,A,3950.4715,N,10503.9680,W,41.92,272.69,141217,,,D*4E
$GPRMC,152946.600,A,3950.4716,N,10503.9710,W,41.87,272.76,141217,,,D*4D
$GPRMC,152946.800,A,3950.4717,N,10503.9740,W,41.86,272.80,141217,,,D*4F
$GPRMC,152947.000,A,3950.4718,N,10503.9770,W,41.83,272.92,141217,,,D*4C
$GPRMC,152947.200,A,3950.4720,N,10503.9801,W,41.80,272.82,141217,,,D*4E
$GPRMC,152947.400,A,3950.4721,N,10503.9831,W,41.74,272.79,141217,,,D*45
$GPRMC,152947.600,A,3950.4722,N,10503.9861,W,41.53,272.82,141217,,,D*40
$GPRMC,152947.800,A,3950.4723,N,10503.9891,W,41.48,272.76,141217,,,D*41
$GPRMC,152948.000,A,3950.4724,N,10503.9921,W,41.42,272.65,141217,,,D*43
$GPRMC,152948.200,A,3950.4724,N,10503.9951,W,41.36,272.42,141217,,,D*40
$GPRMC,152948.400,A,3950.4725,N,10503.9981,W,41.33,272.12,141217,,,D*4A
$GPRMC,152948.600,A,3950.4725,N,10504.0011,W,41.26,271.77,141217,,,D*42
$GPRMC,152948.800,A,3950.4725,N,10504.0041,W,41.21,271.64,141217,,,D*4C
$GPRMC,152949.000,A,3950.4726,N,10504.0071,W,40.96,271.32,141217,,,D*4B
$GPRMC,152949.200,A,3950.4726,N,10504.0101,W,40.93,271.09,141217,,,D*42
$GPRMC,152949.400,A,3950.4726,N,10504.0131,W,40.74,270.83,141217,,,D*4D
$GPRMC,152949.600,A,3950.4726,N,10504.0160,W,40.71,270.71,141217,,,D*43
$GPRMC,152949.800,A,3950.4726,N,10504.0190,W,40.65,270.49,141217,,,D*4C
$GPRMC,152950.000,A,3950.4726,N,10504.0220,W,40.63,270.34,141217,,,D*48
$GPRMC,152950.200,A,3950.4726,N,10504.0249,W,40.56,270.44,141217,,,D*44
$GPRMC,152950.400,A,3950.4726,N,10504.0279,W,40.53,270.57,141217,,,D*46
$GPRMC,152950.600,A,3950.4726,N,10504.0308,W,40.47,270.70,141217,,,D*43
$GPRMC,152950.800,A,3950.4726,N,10504.0338,W,40.28,270.83,141217,,,D*4B
$GPRMC,152951.000,A,3950.4726,N,10504.0367,W,40.26,270.98,141217,,,D*4C
$GPRMC,152951.200,A,3950.4726,N,10504.0396,W,40.24,270.98,141217,,,D*42
$GPRMC,152951.400,A,3950.4727,N,10504.0425,W,40.08,271.12,141217,,,D*47
$GPRMC,152951.600,A,3950.4727,N,10504.0454,W,40.08,271.11,141217,,,D*40
$GPRMC,152951.800,A,3950.4727,N,10504.0483,W,40.03,271.08,141217,,,D*47
$GPRMC,152952.000,A,3950.4727,N,10504.0512,W,39.96,271.15,141217,,,D*4B
$GPRMC,152952.200,A,3950.4727,N,10504.0540,W,39.75,271.30,141217,,,D*44
$GPRMC,152952.400,A,3950.4728,N,10504.0569,W,39.70,271.65,141217,,,D*43
$GPRMC,152952.600,A,3950.4728,N,10504.0598,W,39.63,271.99,141217,,,D*4E
$GPRMC,152952.800,A,3950.4729,N,10504.0627,W,39.43,272.25,141217,,,D*40
$GPRMC,152953.000,A,3950.4730,N,10504.0655,W,39.38,272.34,141217,,,D*48
$GPRMC,152953.200,A,3950.4730,N,10504.0684,W,39.18,272.45,141217,,,D*42
$GPRMC,152953.400,A,3950.4731,N,10504.0712,W,39.01,272.69,141217,,,D*4D
$GPRMC,152953.600,A,3950.4732,N,10504.0740,W,38.82,272.78,141217,,,D*41
$GPRMC,152953.800,A,3950.4734,N,10504.0768,W,38.80,272.91,141217,,,D*46
$GPRMC,152954.000,A,3950.4734,N,10504.0796,W,38.78,272.90,141217,,,D*4E
$GPRMC,152954.200,A,3950.4735,N,10504.0824,W,38.81,273.00,141217,,,D*45
